siren,date_cloture_exercice,default_event,DV,GW,CJ,CK,CO,EE,GF,CG,DL,GP,GU,DX,GG,1A,CF,HN,FW,BM,DY,FS,BY,GA,EA,FV,FZ,HE,DU,BL,FP,FY,FU,FT,FX,FJ,FL,BU,BX,BJ,BK,BT,FC,CHIFFRE_AFFAIRE,RESULTAT_FINANCIER,TOTAL_ACTIF,EXPORT,ACTIF_IMMO,CP,ratio_marge_commerciale,ratio_marge_exploitation,ratio_marge_nette,ratio_duree_credit_client_jours,ratio_duree_credit_fournisseur_jours,ratio_taux_exportation,ratio_actif_immo_sur_ca
312478266,2018-09-30,0,158555,416347,11219420,196778.5,23209781,14636782,26293590,0,3452710,1672,81739,3541771.5,496414,8572998,850977,924137,8184871,0,2412730.5,111382,95291.5,550739,598036,-23544,1918168,38256,99145,346457,21088,6084011.5,2488068,-202,709409.5,21087905,23854199,0,1747894.5,11990360,7983272,927,52964,23854199,-80067,14636783,0,4007088,3452710,-1.0991616947360472,0.009676404921642531,0.02132895123847375,11.35634610502841,42.67195925453949,0,0.07810860701884863
312478266,2019-09-30,0,5,184804,10281581,196778.5,22803538,13888455,26293590,0,3801724,346,88486,3541771.5,272944,8915082,269160,319333,8521774,0,2412730.5,90706,95291.5,545372,614776,17823.5,1918168,21033,41129,346457,8124,6084011.5,2488068,-149,709409.5,21087905,23854199,0,1747894.5,12521957,8319480,1077,52964,23854199,-88140,13888456,0,4202477,3801724,-0.7097840042292878,0.0053258030929556974,0.006230965615960863,13.393839292171974,38.18378683818904,0,0.08200057522669552
312478266,2020-09-30,0,5,-1843746,11491346,196778.5,24684593,13928662,26293590,0,-2259920,81,420444.5,3541771.5,-1735311,10755931,269889,-1801970,7550906,0,2412730.5,115239,95291.5,536551,616662,-23544,1918168,69852,5838,346457,11365,6084011.5,2488068,148,709409.5,21087905,23854199,0,1747894.5,13193247,10156221,929,52964,23854199,-259123,13928662,0,3037026,-2259920,-1.1785930065705008,-0.0837069837423822,-0.14348729918609596,15.753710206693281,74.96780542078335,0,0.07192964190192376
312478266,2021-09-30,0,153565,37494,7367256,196778.5,20563138,10829853,26293590,0,-2341339,167370,108931,3541771.5,-1735311,9733285,329798,-78122,8137791,0,2412730.5,107328,95291.5,526179,633125,17823.5,1918168,38620,1485,346457,161663,6084011.5,2488068,864,645086,21087905,23854199,0,1747894.5,13195882,9249040,213,52964,23854199,44453,10829853,0,3946842,-2341339,-1.0427460161619213,-0.04096884856279077,-0.0016715795697294874,16.675154694181092,59.39452010378896,0,0.08445073669581257
312577620,2017-12-31,0,438429,88881,366746,590,2822166,1225987,1467519,0,154669,754,17881,67786,106008,1596178,259219,72429,512238,0,52889,30186,590,139536,2083,-198,108695,15572,504047,5482,19100,385629,134204,1539,58320,1542220,1542220,0,13815,2455420,1595588,2452,77733,1542220,-17127,1225988,0,859832,154669,0.5918721778395276,0.06873727483757182,0.04696411666299231,2.608320581153575,30.472049141724355,0,0.5575287572460479
312577620,2018-12-31,0,334208,57972,337140,590,2809719,1089546,1547684,0,178320,1330,14316,51885,70959,1720173,226993,23651,510674,0,104453,31847,590,145637,2020,-807,124711,34392,408625,6289,18829,434325,147268,-232,61428,1594347,1594347,0,16175,2472579,1719583,2684,85959,1594347,-12986,1089546,0,752996,178320,0.6322083784129643,0.044506622460480684,0.014834286388094938,2.9732784017531944,22.879007203652133,0,0.4722911637178105
313350837,2017-05-31,1,285549,10772,983820,0,1855684,1250012,1288570,0,118263,1296.5,12701,231916,23473,605672,9127,10703,318065,0,309090,38839,0,12082,9698,-3633,128669,69,225195,12665.5,25591.5,452240,355986,0,24954,1312026,1312026,0,617914,871864,605672,96844,52964,1312026,-11404.5,1250012,0,266192,118263,0.26669058228230497,0.017890651557209994,0.008157612730235528,83.39454709998103,98.9509134181524,0,0.20288622329130673
313384463,2017-12-31,1,33367,-391550,303459,0,1005701,804180,1397725,0,-222135,4280,10913,224700,-384916,201521,6375,-280868,282538,0,144553,38839,0,72316,24314,-12594,129983,1573,599382,32603,3400,338839,506209,0,7812,1009177,1009177,0,169811,702242,201521,5681.5,52964,1009177,-6633,804180,0,500721,-222135,0.26669058228230497,-0.38141574768350844,-0.27831391321839477,51.181156361404724,82.58507272960152,0,0.4961676692988445
313435216,2017-12-31,0,68110,203210,1491755,0,3586235,2325481,1340652,0,971077,5883,7221,569961,204548,1260754,279396,163708,461721,0,211535,303.5,0,85548,93,184,90323,56133,461559,4766,122260,461969,167450,329,25858,0,1422149,0,142872,2094481,1260754,6588,37247,1422149,-1338,2325481,1254310,833727,971077,0.9717376207323836,0.14383021750885455,0.11511311402672997,30.55720603115426,207.91492253426264,1,0.5862444793056143
313435216,2018-12-31,0,55304,316917,1613907,6760,3732509,2342667,1437991,0,1207957,6658,8118,423387,318377,1389842,167454,236889,433341,0,172097,11378,6760,128185,8316,-8242,88687,10923,444602,13007,82357,476535,183542,-1827,35237,0,1666565,0,171995,2118601,1383082,8415,53803,1666565,-1460,2342667,1254310,735519,1207957,0.8224820177313533,0.19103785330905185,0.14214207066631065,30.15722709085254,204.97884239193584,1,0.4413383216376199
313435216,2019-12-31,0,142189,313789,1919818,0,4112955,2612879,1494598,0,1372396,13442,7585,539358,307932,1500076,102163,164429,402657,0,161518,61907,0,116994,5702,937,83647,59049,326230,12069,34380,454739,226297,4872,35653,1767849,1767849,0,221521,2193136,1500076,3542,49961,1767849,5857,2612879,0,693060,1372396,-0.33662256560116893,0.17418455988039702,0.09301077184759558,38.11372134535623,207.91492253426264,0,0.39203574513434125
313435216,2020-12-31,0,289758,-317361,1516446,0,3730166,2118850,1023287,0,1160987,10408,6982,152268,-320787,1611316,21433,-211408,428656,0,166801,15017,0,115639,7033,3105,38449,10907,315501,8963,61928,294654,63911,1688,39499,558747,559280,0,35692,2213719,1611316,1853,72357,559280,3426,2118850,533,602403,1160987,0.7691308373757895,-0.5735713774853383,-0.37800028608210556,19.41123706670481,91.24568544319759,9.530110141610643e-4,1.0771044914890573
313435216,2021-12-31,0,1220037,54248,3926001,0,5689063,4196862,1252205,0,2531023,25379,8560,257952,37428,1492200,129594,924137,594547,0,111267,27410,0,92614,1706,5599,16794,66080,0,3363,34180,295165,118897,-970,24914,1086105,1086380,0,43360,1763061,1492200,2824,38051,1086380,16819,4196863,275,270861,2531023,0.30514309742188117,0.034452033358493346,0.19402175382143544,12.140012395908123,105.90534707243263,2.5313426241278374e-4,0.2493243616414146
313483224,2017-12-31,0,100584,1050046,2521573,519,8009437,4819150,5656779,0,3060655,34013,40342,327087,1027052,3190287,1107660,814409,1485295,0,711748,38839,519,96115,216628,17823.5,501106,14908,387547,132299,56488,1817605,1592200,0,126587,6894113,6894113,0,223079,5487863,3189767,5681.5,52964,6894113,-6329,4819150,0,2298096,3060655,0.26669058228230497,0.18942190242602638,0.11813107792111907,9.819295583541107,31.924999855599562,0,0.3333417946587182
313483224,2018-12-31,0,5938,1050046,2612328,519,8149109,4884226,5679360,0,3005300,30202,5515,532171,1027052,3264883,1028927,924137,1537074,0,793571,38839,519,93684,217237,17823.5,500763,14825,313070,108663,3467,1849346,1541877,0,130994,7153534,7153534,0,217705,5536781,3264364,5681.5,52964,7153534,24687,4884226,0,2272417,3005300,0.26669058228230497,0.20826405522081812,0.1320529125883794,9.234700172902887,51.91776199380544,0,0.31766354923314827
313483224,2019-12-31,0,6029,1050046,2122528,3715,7583770,4557259,5957513,0,2768043,13118,10608,445588,1027052,3026511,840466,762743,1569706,0,697335,38839,3715,113636,216628,-9509,539248,14861,387977,118172,8184,2009829,1593509,0,133867,7230975,7230975,0,208184,5461242,3022797,5681.5,52964,7230975,2510,4557259,0,2438445,2768043,0.26669058228230497,0.17779898284809448,0.1054827322733103,8.60086698773909,42.3268991299543,0,0.3372221588375012
313483224,2020-12-31,0,6251,713633,1729648,3971,7247821,4092479,3153057,0,2336022,7490,9835,74288,715978,3155342,970156,567979,1066555,0,391456,38839,3971,128574,256866,17823.5,181584,193,922591,74029,530401,924105,750371,0,63728,3062747,3062747,0,42914,5518173,3151371,5389,1245,3062747,-2345,4092479,0,2366802,2336022,-18.579931895189567,0.2126616154600705,0.18544757369772952,3.867496237854449,15.833004668130657,0,0.7727709797773045
313483224,2021-12-31,0,14948,1050046,2351827,0,8032811,4790023,3653605,0,2385527,688,10332,444414,1027052,3242788,2126963,924137,1343374,0,702815,38839,0,122957,239131,5351,221132,2437,916139,68677,63445,942463,926289,1173,86256,0,4307664,0,58789,5680984,3242788,4216,1386,4307664,-9644,4790023,1254310,2438196,2385527,-18.579931895189567,0.2126616154600705,0.19402175382143544,4.151125567515634,58.55568892727838,1,0.5660135052316058
313621658,2017-12-31,0,65359,28344,143078,2851,2278378,852865,875875,0,361287,372,9507,41097,37478,1425513,72045,29432,203946,0,72425,303.5,0,64021,9698,82,75368,1105,312298,16234,14976,327286,178070,0,23339,895375,895375,0,3150,2135300,1422662,5681.5,399.5,895375,-9135,852865,0,712638,361287,0.32,0.04185732235097026,0.03287114337568058,1.0700823677230211,32.72056995076342,0,0.7959100935362279
313621658,2018-12-31,0,87843,-18441,122200,3431,2272881,786484,893988,0,344303,88,8624,35243,-9906,1486397,58953,-16984,230723,0,66515,303.5,0,7241,1109,135,66775,1620,249985,16100,8969,328517,173944,0,21638,0,872113,0,581.5,2150681,1482966,5681.5,399.5,872113,-8536,786484,872113,667715,344303,0.4474926965348681,-0.011358619811882176,-0.019474540569857347,0.15140421922520964,26.490289134852443,1,0.765628995325147
313621658,2019-12-31,0,83443,-24970,84933,3469,2228233,692346,882014,0,319342,184,6578,39476,-18576,1535887,48839,-24961,214825,0,61414,38839,0,57744,1889,3227,77858,8,185215,12873,23341,338241,166178,0,20114,836061,836061,0,581.5,2143300,1532418,5681.5,52964,836061,-6394,692346,0,610882,319342,0.26669058228230497,-0.02221847448930162,-0.02985547705251172,0.15140421922520964,28.599528711594683,0,0.7306667814908242
313621658,2020-12-31,0,80379,-113951,88157,3742,2237539,650528,532323,0,205536,1,5480,23774,-108473,1587012,32501,-113805,158853,0,73819,38839,0,51881,48,-3136,4760.5,18,263444,16009,10208,252587,88691,0,15369,389561,389561,0,581.5,2149382,1583269,5681.5,52964,389561,-5479,650527,0,566113,205536,0.26669058228230497,-0.27844933142691386,-0.2921365331745221,0.15140421922520964,25.250305825881192,0,1.4532075849481854
313621658,2021-12-31,0,98754,-63438,216381,0,2365763,734036,530746,0,237612,3778,10996,29638,-56220,1631727,185835,32076,149957,0,97115,38839,0,48457,448,1609,33745,804,269240,14400,33100,195550,80043,0,18463,359420,359420,0,47566,2149382,1631727,5681.5,52964,359420,-7218,734036,0,517655,237612,0.26669058228230497,-0.15641867453118913,0.089243781648211,40.25371895461206,33.53267817045394,0,1.4402509598798063
313621906,2017-12-31,0,5,-38999,453835,0,3224749,1691789,2040958,0,510315,523,10976,207782,-28546,1532960,12423,-13626,714784,0,153342,188718,0,171471,709,5266,209271,1620,805523,9004,25591.5,576508,38593,8160,50105,0,1968151,0,57482,2770914,1532960,32267,52964,1968151,-10453,1691789,1254310,1237954,510315,-2.717204138660222,-0.014503968445510532,-0.006923249283210486,8.883519777361258,67.08491004976497,1,0.6289934054856563
313621906,2018-12-31,0,2926,12728,366163,0,3126639,1796859,2083895,0,545577,22,12031,225620,24737,1329780,19989,35262,842425,0,149183,203062,0,188975,3168,-1779,185275,1620,847126,10783,25591.5,503062,40863,-6805,47133,0,2088328,0,40611,2760476,1329780,39072,6922,2088328,-12009,1796859,1254310,1430696,545577,-18.579931895189567,0.011845361456629419,0.016885278557774448,5.91502508226677,63.17124622205858,1,0.6850916139610252
313621906,2019-12-31,0,93565,1635,343887,0,3152677,1956166,2170326,0,564288,1296.5,12781,206453,14417,1196510,16195,18711,908642,0,134331,196445,0,213073,2129,-656,164763,301,943224,11438,8357,512211,43030,-1228,48168,2377080,2151098,0,40076,2808789,1196510,40300,6288,2151098,-11484.5,1956167,0,1612279,564288,-18.579931895189567,0.00670215861852877,0.008698348471338824,5.666772659048232,54.694879383663285,0,0.7495144340239264
313621906,2020-12-31,0,478,-95952,404560,0,3247517,1820249,1444333,0,471463,1235,14672,201328,-82515,1427267,56826,-92824,594960,0,106819,89527,0,230756,3289,-238,82880,2378,1013630,11677,64690,329882,31683,9088,23565,1367130,1238100,0,11817,2842956,1427267,31211,3569,1238100,-13437,1820250,0,1415689,471463,-18.579931895189567,-0.06664647443663678,-0.07497294241175996,2.9031075842015994,85.50660690431974,0,1.1434367175510864
313791139,2017-12-31,0,17547,72116,1821680,38369,2700484,2277347,5356003,0,922061,634,1829,499017,73311,423137,738208,109273,1901901,0,458620,38839,38369,89287,136216,4169,547199,0,97938,67212,323582,1437368,1048845,12823,85516,4794470,5087023,0,594478,878804,384768,5681.5,52964,5087023,-1195,2277347,292553,494036,922061,-0.11723057170908542,0.014411375769285887,0.02148073637567591,33.25123964120731,50.771039291406666,0.057509667245459674,0.0971169188737696
313791139,2018-12-31,0,17547,-9086,1396349,40387,2386007,1872590,4972990,0,911873,987,4854,379628,-5219,513417,384462,58020,1805768,0,271369,38839,40387,88862,16311,2500,511406,17590,99630,62849,221432,1352892,977314,0,76151,4726046,4733361,0,572914,989658,473030,5681.5,52964,4733361,-3867,1872590,7315,516628,911873,0.26669058228230497,-0.0011025991890329092,0.01225767483190063,34.220285015235476,40.91899926799274,0.0015454135021605155,0.10914612259660736
313791139,2019-12-31,0,5,206653,1769147,39220,2861430,2271576,5239093,0,1029708,114,5030,389969,211569,589854,395601,194043,1883400,0,404279,38839,39220,86735,142230,-7909,545596,11304,77413,45245,143729,1425228,1066394,0,81872,5200955,5302134,0,1109645,1092283,550634,28688,52964,5302134,-4916,2271576,101179,541649,1029708,0.26669058228230497,0.03990261279703606,0.03659715126022843,61.40689846138681,39.68890487166987,0.019082693873825142,0.10215679196338681
314121856,2017-12-31,0,1459,240036,356576,0,5503910,4494391,1546119,0,2417167,180,67985,101486,307841,1009519,251995,220395,298632,0,73724,444727,0,193991,28373,0,140782,11573,1871966,21770,33584,434925,484.5,1792,14997,1820284,1820284,0,7055,5147334,1009519,5681.5,1269171,1820284,-67805,4494391,0,4137815,2417167,0.6481805840190171,0.16911701690505437,0.12107726047144292,1.1788796876384857,41.50681299787594,0,2.2731700108334745
314121856,2019-12-31,0,101459,234813,563065,0,6878127,5383097,1776897,0,2755964,224,51352,207045,285942,1495031,319583,299080,399356,0,103499,456500,0,269130,28283,-46,158879,6835,2153208,32935,181233,469427,484.5,-10049,13311,1879568,1879568,0,1287,6315062,1495031,6941,1136049,1879568,-51128,5383096,0,4820031,2755964,0.6070143101221867,0.1521317664484605,0.1591216705115218,0.2082725924254935,73.55965666188543,0,2.5644355511479233
314209511,2019-12-31,0,559901,12402,974098,0,3175665,1809023,2547404,0,178941,1296.5,3196,173470,15598,1366642,21561,4606,636721,0,280549,100314,0,82795,50733,1194,265908,9356,555363,2021,55617,916054,458999,12823,48485,2507264,2507264,0,376499,2201567,1366642,129302,555136,2507264,-1899.5,1809023,0,834925,178941,0.7621591826147106,0.006221123902389218,0.0018370622319787626,45.67466602373477,44.11562854121761,0,0.33300242814478254
314209511,2020-12-31,0,710319,-568266,870318,0,3279016,2281288,2013212,0,684460,1296.5,3445,163679,-564821,997729,2817,-394481,586248,0,191404,130444,0,139528,56918,-716,89640,0,462845,2737,49255,799812,269149,-16375,35918,1349333,1349333,0,39386,2408698,997729,169250.5,308200,1349333,-2148.5,2281287,0,1410969,684460,0.7115931213497729,-0.41859274174721883,-0.29235259198433594,8.87839275651995,50.50073575082933,0,1.0456788650392452
314209511,2021-12-31,0,357878,-86028,717815,0,3047431,2013472,2309319,0,706026,1296.5,2445,204129,-83584,1033959,56564,21566,641218,0,316781,139424,0,164837,79509,-324,178389,1620,334936,3061,100728,824788,349368,-16375,37653,1818589,1818589,0,78566,2329616,1033959,169250.5,393808,1818589,-1148.5,2013472,0,1295657,706026,0.7301857758095316,-0.045960907054865066,0.01185864425661873,13.140494269641648,54.94574163060504,0,0.7124517964201917
314238858,2017-03-31,0,13165,-879,240096,1891,1540743,703303,1199067,0,248706,990,8839,165249,6969,837440,5317,-2980,381392,0,43371,203328,1891,88532,2138,-1005,93592,4163,221786,2405,17770,359816,13457,-7045,59228,1188246,1188246,0,30341,1300648,835550,44171,604493,1188246,-7849,703303,0,465098,248706,0.6752931795736261,0.0058649471574068,-0.0025078981961647673,7.282617965191271,84.02736564595429,0,0.39141558229524864
314284779,2017-09-30,0,10587,33953,310752,0,1516264,807540,1147166,0,523783,324,2728,75075,36357,708724,208553,40866,277963,0,108162,57805,0,93489,587,2209,99863,0,89347,7556,31308,398515,174080,-6332,43574,1135264,1135264,0,7594,1205513,708724,20611,135879,1135264,-2404,807540,0,496789,523783,0.6211850249118701,0.0320251500972461,0.03599691349324915,2.0346295369770084,44.788471269868666,0,0.43759777461453897
314284779,2018-09-30,0,587,50597,310484,0,1590394,790495,1161064,0,574295,362,1730,57500,51964,799899,205485,55413,273026,0,101495,53186,0,94625,0,-4462,99138,1620,56618,12018,49017,413718,184779,-154,41332,1149732,1149732,0,4647,1279911,799899,20765,139322,1149732,-1368,790495,0,480012,574295,0.6193565983836006,0.04519661973399018,0.0481964492594796,1.2293843260864272,34.22679329642466,0,0.41749903455761866
314813320,2017-12-31,0,5841309,295435,1561380,0,11192437,8202113,6348498,0,498166,0,17016,441508,312451,2990325,17256,284429,3583533,0,187149,445300,0,202243,721214,17823.5,303588,21069,398196,602.5,77695,1404877,146147,8343,158663,6393781,6393781,0,737478,9631057,2990325,213,1042964,6393781,-17016,8202112,0,6640732,498166,0.5650444310637759,0.04886795465781515,0.0444852584096953,35.08350145242698,32.165906583185226,0,1.0386236250506546
314813320,2018-12-31,0,2941937,324017,5524316,0,18144715,14915833,6673448,0,683129,1296.5,120656,309959,444673,3228882,18985,184963,3618456,0,364445,735771,0,238557,10069,0,348955,100292.5,5310844,10006,34659,1496555,484.5,-15135,182120,6920654,6920654,0,24233,10493399,3228882,5130,1450822,6920654,-119359.5,14915833,0,7264517,683129,0.5032912376569972,0.06425303157765147,0.026726231364839217,1.0650540878554735,21.652338252767564,0,1.0496864891670643
314813320,2019-12-31,0,7065504,-111875,6456753,196778.5,19802678,15946439,6878739,0,230747,23118,420444.5,171383,653092,3856239,202631,-616277,3571031,0,365697,627666,95291.5,279078,1037616,-46,351996,100292.5,172178,3883,43622,1374887,144022,6306,150472,7337354,7337354,0,1271674,11844399,3431529,5212,1331855,7337354,-259123,15946439,0,8412870,230747,0.5239932274909807,0.08900919868388522,-0.08399172235658794,35.11050668492575,15.833004668130657,0,1.146580906413947
314813320,2020-12-31,0,476448,1050046,6204053,0,15108724,11595219,4897085,0,4402006,167370,420444.5,231044,1027052,3513505,48825,924137,2761811,0,196405,422249,0,476152,1409,-46,73593,25118,800447,3545,448696,1007541,144022,-950,93287,5775512,5775512,0,788014,7757645,3513505,6500,855033,5775512,44453,11595219,0,4244140,4402006,0.5072716491644182,0.2126616154600705,0.19402175382143544,41.50066551098269,21.116031195545464,0,0.7348508669014973
